0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0170125999,0.0166942999,0.0167337004,1080800.0,0.00031910090000000085,-0.0002788995000000023,0.016798866899999997,0.00018716216155317453,0.0170939006,0.0150915999,1109473.3333333333,1051446.5714285714,0.0170099009,0.0167001002,0.0166711006,0.016499860220000002,0.01605626037,0.016575756322294077
0.0167197995,0.0165983997,0.0167357996,945649.0,0.00026980050000000033,1.600009999999999e-05,0.016826466966666665,0.000158861913572041,0.0170418005,0.0150915999,1044026.3333333334,1081148.4285714286,0.0167337004,0.0170125999,0.0166942999,0.01664888002,0.016306590279999998,0.016629104081529386
0.0167031009,0.0163927991,0.0165782999,892182.0,0.0005255005999999993,-0.00012480100000000077,0.016682599966666666,9.033260535468779e-05,0.0170418005,0.0150915999,972877.0,1041355.8571428572,0.0167357996,0.0167197995,0.0165983997,0.01674214004,0.01632000021,0.016612169354352925
0.0165863,0.0158312004,0.0160188004,3079280.0,0.001976899800000001,-0.0005674995999999967,0.01644429996666667,0.0003768142112502642,0.0170418005,0.0156512,1639037.0,1325033.0,0.0165782999,0.0167031009,0.0163927991,0.01661530024,0.016281580169999997,0.01641437970290195
0.0160070993,0.0154614002,0.0158405006,1316000.0,0.0006035007000000023,-0.00016659869999999938,0.01614586696666667,0.00038496283722386823,0.0178081002,0.0158312004,1762487.3333333333,1365933.0,0.0160188004,0.0165863,0.0158312004,0.01638142018,0.016329490199999998,0.016223086668601304
0.0158357006,0.0149184996,0.0149702001,1380280.0,0.0010139002000000008,-0.000865500499999998,0.0156098337,0.0005610668956164723,0.0178081002,0.0154614002,1925186.6666666667,1399974.4285714286,0.0158405006,0.0160070993,0.0154614002,0.01602872012,0.01626429017,0.01580545781240087
0.0149657,0.0145378001,0.0147058005,1097200.0,0.0004506995999999999,-0.00025989950000000067,0.015172167066666666,0.0005936994786534419,0.0178081002,0.0149184996,1264493.3333333333,1398770.142857143,0.0149702001,0.0158357006,0.0149184996,0.0156227203,0.016135800159999998,0.015438905374933915
0.0146909002,0.0144384,0.0144429998,807399.0,0.0003765998999999999,-0.0002479004000000007,0.014706333466666666,0.0002636005540966783,0.0178081002,0.0145378001,1094959.6666666667,1359712.857142857,0.0147058005,0.0149657,0.0145378001,0.01519566028,0.01596890016,0.015106936849955944
0.0144405998,0.0142706996,0.0142980004,557619.0,0.0003693000999999991,-0.00014259940000000033,0.014482266899999999,0.0002067163739202986,0.0178081002,0.0144384,820739.3333333334,1304280.0,0.0144429998,0.0146909002,0.0144384,0.014851500279999999,0.01573340026,0.014837291366637298
0.0142863002,0.0140882004,0.0141385999,852106.0,0.00024249959999999952,-0.0001477002999999994,0.014293200033333333,0.00015225671551706975,0.0178081002,0.0142706996,739041.3333333334,1298554.857142857,0.0142980004,0.0144405998,0.0142706996,0.01451112014,0.015446270160000001,0.014604394211091533
0.0141371004,0.0135337003,0.0136700999,1482760.0,0.0006657,-0.00046700050000000014,0.014035566733333333,0.0003263841824445855,0.0178081002,0.0140882004,964161.6666666666,1070480.5714285714,0.0141385999,0.0142863002,0.0140882004,0.0142511001,0.015139910109999998,0.014292962774061023
0.0136583,0.0129827997,0.0130252,1264170.0,0.000728400399999999,-0.0006330999999999993,0.013611299933333333,0.000559024070492434,0.0160649009,0.0135337003,1199678.6666666667,1063076.2857142857,0.0136700999,0.0141371004,0.0135337003,0.013914979999999999,0.014768850150000002,0.01387037518270735
0.0130268997,0.0130268997,0.0134982001,625444.0,0.0004988005000000004,0.0004713003999999993,0.013397833333333331,0.00033395970736492303,0.0159323998,0.0129827997,1124124.6666666667,955242.5714285715,0.0130252,0.0136583,0.0129827997,0.01372602006,0.014460840170000003,0.013746316821804902
0.0135025997,0.0135025997,0.0144662997,1221720.0,0.0009699006999999999,0.0009637000000000014,0.013663233266666667,0.0007345876706765312,0.0149884997,0.0129827997,1037111.3333333334,973031.1428571428,0.0134982001,0.0130268997,0.0130268997,0.01375967992,0.014305590100000001,0.013986311114536602
0.0144731998,0.0144731998,0.0151853003,1790130.0,0.0010210006000000004,0.0007121005,0.0143832667,0.0008466094911626633,0.0148149999,0.0129827997,1212431.3333333333,1113421.2857142857,0.0144662997,0.0135025997,0.0135025997,0.013969019999999999,0.014240070070000003,0.014385974176357735
0.0151861999,0.0144589003,0.0145771001,518284.0,0.0007341000999999993,-0.0006090998000000004,0.014742900033333332,0.00038711455555177015,0.0154942004,0.0129827997,1176711.3333333333,1107802.0,0.0151853003,0.0144731998,0.0144731998,0.01415042004,0.014200760069999999,0.014449682817571825
0.0145760998,0.0143978,0.0144264996,446888.0,0.0002533997999999999,-0.00014960020000000067,0.014729633333333332,0.0004017392388520376,0.0154942004,0.0129827997,918434.0,1049913.7142857143,0.0145771001,0.0151861999,0.0144589003,0.014430679960000001,0.014172829980000001,0.014441955078381218
0.0144304,0.0139944004,0.0139944004,625357.0,0.00043879909999999973,-0.00043599959999999875,0.014332666699999998,0.00030247015544805937,0.0154942004,0.0129827997,530176.3333333334,927427.5714285715,0.0144264996,0.0145760998,0.0143978,0.01452992002,0.014127970039999998,0.01429277018558748
0.0140033001,0.0136265,0.0136487996,850302.0,0.00038009980000000033,-0.00035450049999999865,0.014023233199999999,0.00038965089537535547,0.0154942004,0.0129827997,640849.0,868303.5714285715,0.0139944004,0.0144304,0.0139944004,0.01436642,0.01406304996,0.014078113323724988
0.0136425998,0.0135877002,0.0137764001,457627.0,0.00019269999999999878,0.00013380030000000043,0.013806533366666665,0.00017475980247212212,0.0154942004,0.0130268997,644428.6666666666,844329.7142857143,0.0136487996,0.0140033001,0.0136265,0.01408463996,0.014026829980000002,0.013977542249149993
0.0137801999,0.0137739005,0.0140394997,542301.0,0.00029459960000000063,0.00025929979999999957,0.013821566466666666,0.00019922761491152595,0.0154942004,0.0135025997,616743.3333333334,747269.8571428572,0.0137764001,0.0136425998,0.0135877002,0.01397711988,0.01406376996,0.013998194732766664
0.0140306,0.0140306,0.0145655004,1005470.0,0.0006304000999999993,0.0005349003999999997,0.0141271334,0.00040178298856065336,0.0154942004,0.0135877002,668466.0,635175.5714285715,0.0140394997,0.0137801999,0.0137739005,0.014004920039999999,0.0142178,0.014187296621844443
0.0145637998,0.0145637998,0.0149557004,816442.0,0.0004652002999999995,0.0003919005999999999,0.014520233499999998,0.0004597746729070462,0.0151930004,0.0135877002,788071.0,677769.5714285715,0.0145655004,0.0140306,0.0140306,0.014197180040000002,0.01436355003,0.014443431214562963
0.0149414996,0.0135663003,0.0137123996,1134340.0,0.0014715995000000003,-0.0012291000000000003,0.014411200133333331,0.0006358503354093333,0.0150290001,0.0135877002,985417.3333333334,775977.0,0.0149557004,0.0145637998,0.0145637998,0.01420990004,0.014288160020000001,0.014199754009708642
0.0137454998,0.0135797001,0.0137499003,391037.0,0.0002731000999999997,4.400499999999627e-06,0.014139333433333331,0.000707243129216159,0.0150378998,0.0135663003,780606.3333333334,742502.7142857143,0.0137123996,0.0149414996,0.0135663003,0.01420460008,0.014144620019999998,0.014049802773139096
0.0137513001,0.0137222996,0.0140306996,428236.0,0.0003258007999999996,0.00027939949999999936,0.013830999833333331,0.00017395853882490417,0.0150378998,0.0135663003,651204.3333333334,682207.5714285715,0.0137499003,0.0137454998,0.0135797001,0.01420284006,0.01408997997,0.014043435048759398
0.0140282996,0.0137187,0.0137906997,384700.0,0.00033060000000000034,-0.00023759989999999967,0.013857099866666665,0.0001517194724485828,0.0150378998,0.0135663003,401324.3333333333,671789.4285714285,0.0140306996,0.0137513001,0.0137222996,0.01404787992,0.014026399980000001,0.013959189932506265
0.0138063999,0.0137579003,0.0137579003,308654.0,9.299999999999933e-05,-4.8499599999999796e-05,0.013859766533333331,0.0001489380244265251,0.0150378998,0.0135663003,373863.3333333333,638411.2857142857,0.0137906997,0.0140282996,0.0137187,0.013808319900000001,0.01400274997,0.013892093388337511
0.0137413004,0.0134808002,0.0134808002,1036780.0,0.0002838996999999996,-0.0002605001999999995,0.013676466733333332,0.00017024392605914348,0.0150378998,0.0135663003,576711.3333333334,642884.1428571428,0.0137579003,0.0138063999,0.0137579003,0.013762000020000002,0.01398595003,0.013754995658891675
0.0134616001,0.0132435998,0.0132857999,314420.0,0.00029380059999999965,-0.00017580019999999946,0.013508166799999999,0.00023723700178646898,0.0150378998,0.0134808002,553284.6666666666,571166.7142857143,0.0134808002,0.0137413004,0.0134808002,0.013669179940000001,0.01393689001,0.013598597072594452
0.0132894004,0.0130796004,0.0131296003,587911.0,0.00029589979999999905,-0.00015980009999999947,0.013298733466666665,0.00017595681373553282,0.0150378998,0.0132435998,646370.3333333334,493105.4285714286,0.0132857999,0.0134616001,0.0132435998,0.013488960080000001,0.01384590007,0.01344226481506297
0.0131243998,0.0131099997,0.0133343004,439387.0,0.00025320050000000004,0.00020990060000000005,0.013249900199999998,0.00010696786470705331,0.0140493,0.0130796004,447239.3333333333,500012.5714285714,0.0131296003,0.0132894004,0.0130796004,0.013397680220000003,0.013722780070000001,0.013406276676708647
0.0133507,0.0133448001,0.0133964,627475.0,7.93002999999997e-05,4.5699999999999213e-05,0.013286766899999998,0.00013960693104795075,0.0140493,0.0130796004,551591.0,528475.2857142857,0.0133343004,0.0131243998,0.0131099997,0.01332538016,0.013566850029999999,0.013402984451139098
0.0134030003,0.0133902999,0.0134012001,502828.0,8.129980000000023e-05,-1.800200000000654e-06,0.013377300166666667,3.7316151864347764e-05,0.0140493,0.0130796004,523230.0,545350.7142857143,0.0133964,0.0133507,0.0133448001,0.013309460140000002,0.013535730079999999,0.013402389667426066
0.0134047,0.0132572995,0.0132988999,836544.0,0.00015670069999999987,-0.00010580010000000098,0.013365499999999997,5.7727291898455105e-05,0.0138509003,0.0130796004,655615.6666666666,620763.5714285715,0.0134012001,0.0134030003,0.0133902999,0.013312080139999998,0.013490630039999998,0.013367893078284045
0.0132943997,0.0132866995,0.0133598,910485.0,0.00026040060000000025,6.540029999999898e-05,0.013353299999999999,5.14589178853297e-05,0.0137646999,0.0130796004,749952.3333333334,602721.4285714285,0.0132988999,0.0134047,0.0132572995,0.013358120079999999,0.013423540079999999,0.013365195385522697
0.0133566996,0.012995,0.0129979001,520080.0,0.00037259979999999977,-0.0003587995000000014,0.013218866666666664,0.00019377015568259917,0.0135471001,0.0130796004,755703.0,632101.4285714285,0.0133598,0.0132943997,0.0132866995,0.01329084002,0.013344260120000001,0.013242763623681798
0.0129923001,0.0121422997,0.0122386003,1496970.0,0.0008500004000000002,-0.0007536998000000003,0.012865433466666664,0.0005722173962139995,0.0135471001,0.012995,975845.0,761967.0,0.0129979001,0.0133566996,0.012995,0.01305928008,0.013192330120000002,0.012908042515787865
0.0122331996,0.0119313002,0.0121921003,1284250.0,0.0003034994000000006,-4.109929999999984e-05,0.012476200233333332,0.0004524031671638794,0.0135471001,0.0121422997,1100433.3333333333,882661.7142857143,0.0122386003,0.0129923001,0.0121422997,0.012817460119999999,0.01306346013,0.012669395110525243
0.0121908998,0.0105927996,0.0105927996,3050010.0,0.0016004006000000012,-0.0015981002000000008,0.011674500066666664,0.0009370685605600258,0.0135471001,0.0119313002,1943743.3333333333,1228738.142857143,0.0121921003,0.0122331996,0.0119313002,0.012276240059999999,0.012794160099999998,0.01197719660701683
0.0102217998,0.00975956954062,0.010032,2851890.0,0.0004622302593800011,-0.00018979980000000118,0.010938966633333332,0.001120884489026403,0.0135471001,0.0105927996,2395383.3333333335,1564318.4285714286,0.0105927996,0.0121908998,0.0105927996,0.01161068006,0.01248440007,0.011328797738011221
0.0100555997,0.0100555997,0.0115435002,3088530.0,0.0015577003999999988,0.0014879004999999983,0.010722766599999997,0.0007640855838625748,0.0135471001,0.00975956954062,2996810.0,1886030.7142857143,0.010032,0.0102217998,0.00975956954062,0.01131980008,0.012305320049999999,0.011400365225340815
0.0115518998,0.0108556999,0.0108556999,978284.0,0.0008081002,-0.0006961998999999996,0.010810400033333332,0.0007567676473593975,0.0135471001,0.00975956954062,2306234.6666666665,1895716.2857142857,0.0115435002,0.0100555997,0.0100555997,0.01104322,0.01205125004,0.011218810116893877
0.0108578,0.0105224,0.0105349999,1230270.0,0.0003354000000000013,-0.00032280010000000116,0.010978066666666666,0.0005152654005104768,0.0133675998,0.00975956954062,1765694.6666666667,1997172.0,0.0108556999,0.0115518998,0.0108556999,0.010711799919999997,0.011764630019999998,0.010990873377929252
0.0105279004,0.00993944983929,0.00996095035225,735996.0,0.00058845056071,-0.0005669500477500002,0.010450550050749999,0.0004533133806521867,0.0129923001,0.00975956954062,981516.6666666666,1888461.4285714286,0.0105349999,0.0108578,0.0105224,0.01058543007045,0.011430835065225,0.010647565702702835
0.00996300019324,0.00996281020343,0.0106431004,2361390.0,0.0008447896965699999,0.0006801002067599992,0.010379683550749997,0.00036663953437871005,0.0122347996,0.00975956954062,1442552.0,2042338.5714285714,0.00996095035225,0.0105279004,0.00993944983929,0.01070765015045,0.011159165105225,0.010646077268468557
0.0106396005,0.0100774998,0.0100864004,1642070.0,0.0006271005,-0.0005532000999999998,0.010230150384083333,0.00036308430887900084,0.0121932002,0.00975956954062,1579818.6666666667,1841204.2857142857,0.0106431004,0.00996300019324,0.00996281020343,0.01041623019045,0.010868015135225,0.010459518312312371
0.0100873001,0.0100435,0.0102294004,755784.0,0.00019889979999999918,0.0001421002999999997,0.010319633733333331,0.0002891111608588918,0.0116638001,0.00975956954062,1586414.6666666667,1541760.5714285714,0.0100864004,0.0106396005,0.0100774998,0.010290970290449999,0.010667095145225,0.010382812341541581
0.0102271,0.0101535004,0.0103590004,687546.0,0.00021369940000000136,0.0001319004000000009,0.010224933733333332,0.00013635488012232738,0.0116638001,0.00993944983929,1028466.6666666666,1198762.857142857,0.0102294004,0.0100873001,0.0100435,0.01025577039045,0.010483785155224998,0.010374875027694389
0.0103516998,0.0103329001,0.0105111999,701607.0,0.0002539995999999989,0.00015950010000000125,0.010366533566666667,0.00014105070364917475,0.0116638001,0.00993944983929,714979.0,1159237.5714285714,0.0103590004,0.0102271,0.0101535004,0.0103658203,0.010475625185225,0.01042031665179626
0.0104874,0.0104358001,0.0110881003,798070.0,0.0006617997,0.0006007003000000014,0.010652766866666665,0.0003846135340614688,0.0108578,0.00993944983929,729074.3333333334,1097494.7142857143,0.0105111999,0.0103516998,0.0103329001,0.01045482028,0.010581235215225,0.010642911201197508
0.0110948998,0.0108171999,0.0108171999,407154.0,0.00041200040000000104,-0.0002776999000000009,0.010805500033333332,0.00028862810507624716,0.0110975998,0.00993944983929,635610.3333333334,1050517.2857142857,0.0110881003,0.0104874,0.0104358001,0.01060098018,0.010508605185225001,0.010701007434131672
0.0108247995,0.0107958,0.0109681003,859896.0,0.000251599600000001,0.000143300800000001,0.010957800166666665,0.00013574360478456313,0.0112292003,0.00996281020343,688373.3333333334,836018.1428571428,0.0108171999,0.0110948998,0.0108171999,0.01074872016,0.010519845225225,0.010790038389421115
0.0109657003,0.0109014995,0.0109289996,805396.0,0.00013150089999999955,-3.6700700000001293e-05,0.010904766599999997,7.831450310538508e-05,0.0112292003,0.0100435,690815.3333333334,716493.2857142857,0.0109681003,0.0108247995,0.0107958,0.010862720000000001,0.010559245195225001,0.01083635879294741
0.0109294001,0.0105157001,0.0105753001,1632590.0,0.00044620039999999916,-0.00035409999999999955,0.010824133333333333,0.0002163809134219444,0.0112292003,0.0100435,1099294.0,841751.2857142857,0.0109289996,0.0109657003,0.0109014995,0.01087554004,0.01062068017,0.010749339228631607
0.0105935,0.0102955997,0.0104804002,2771610.0,0.0003400007000000007,-0.00011309980000000046,0.010661566633333333,0.00023641444858542833,0.0112292003,0.0101535004,1736532.0,1139474.7142857143,0.0105753001,0.0109294001,0.0105157001,0.01075400002,0.01060441015,0.010659692885754406
0.0104796998,0.0103385001,0.0104460996,447184.0,0.00024020020000000038,-3.3600200000000885e-05,0.010500599966666664,6.692693949337317e-05,0.0112292003,0.0102955997,1617128.0,1103128.5714285714,0.0104804002,0.0105935,0.0102955997,0.01067977996,0.01064038007,0.010588495123836271
0.0104454998,0.0101621998,0.0101816999,394129.0,0.0002904003999999998,-0.0002637999000000002,0.0103693999,0.00016345519352389497,0.0112292003,0.0102955997,1204307.6666666667,1045422.7142857143,0.0104460996,0.0104796998,0.0103385001,0.01052249988,0.01063561002,0.010452896715890848
0.0101814996,0.0101220999,0.0101960003,306080.0,0.00012340020000000014,1.4500700000001296e-05,0.010274599933333331,0.00014869508098779033,0.0112292003,0.0101621998,382464.3333333333,1030983.5714285715,0.0101816999,0.0104454998,0.0101621998,0.01037590002,0.01061931001,0.010367264577260567
0.0101977,0.0100977002,0.0103085004,670229.0,0.00028369949999999984,0.00011080039999999958,0.010228733533333333,6.944919094737447e-05,0.0110473996,0.0101220999,456812.6666666667,1003888.2857142857,0.0101960003,0.0101814996,0.0101220999,0.010322540080000001,0.01059904006,0.010347676518173712
0.0103128999,0.00975656043738,0.00975656043738,608763.0,0.0005879392626200013,-0.0005563394626200008,0.010087020379126664,0.0002916623012136633,0.0110330004,0.0100977002,528357.3333333334,975797.8571428572,0.0103085004,0.0101977,0.0100977002,0.010177772127476,0.010465886073737999,0.01015063782457581
0.00976350996643,0.00911485031247,0.00911508034915,1160540.0,0.0007119197398400001,-0.0006484296172800004,0.009726713728843333,0.0005972695990508737,0.0109619005,0.00975656043738,813177.3333333334,908362.1428571428,0.00975656043738,0.0103128999,0.00975656043738,0.009911568277305998,0.010295674118652998,0.009805451999433874
0.00911455973983,0.00873570982367,0.00876441039145,609264.0,0.00037926062941000087,-0.0003501493483800012,0.009212017059326665,0.0005031281871893638,0.0106356004,0.00911485031247,792855.6666666666,599455.5714285715,0.00911508034915,0.00976350996643,0.00911485031247,0.009628110375596001,0.010075305127798,0.009458438130105917
0.0087642101571,0.00872770044953,0.00889473035932,439537.0,0.00023254938423000054,0.00013052020222000145,0.008924740366639998,0.0001772506846606213,0.0105787003,0.00873570982367,736447.0,598363.1428571428,0.00876441039145,0.00911455973983,0.00873570982367,0.00936785638746,0.00987187820373,0.009270535539843945
0.00888833962381,0.00875073019415,0.00885124038905,186292.0,0.00015684962273000008,-3.709923476000014e-05,0.008836793713273332,6.635023238071172e-05,0.0104526002,0.00872770044953,411697.6666666667,568672.1428571428,0.00889473035932,0.0087642101571,0.00872770044953,0.00907640438527,0.009699472232634999,0.009130770489579297
0.00885093025863,0.00846431963146,0.00849836971611,417819.0,0.00039505027234000047,-0.00035256054251999944,0.00874811348816,0.00021737481026250414,0.0103813997,0.00872770044953,347882.6666666667,584634.8571428572,0.00885124038905,0.00888833962381,0.00875073019415,0.008824766241016,0.009501269184246,0.008919970231756199
0.00849936995655,0.00844824966043,0.00845314003527,977525.0,0.00018955022096999938,-4.6229921280000266e-05,0.008600916713476667,0.00021796304255869596,0.0103813997,0.00846431963146,527212.0,628534.2857142857,0.00849836971611,0.00885093025863,0.00846431963146,0.00869237817824,0.009301973227773,0.008764360166260799
0.00845231022686,0.00777155021206,0.00777155021206,1359970.0,0.0006837002001699993,-0.0006807600148000005,0.008241019987813332,0.0004072012202418407,0.0103444997,0.00844824966043,918438.0,735849.5714285715,0.00845314003527,0.00849936995655,0.00844824966043,0.008493806142362,0.009060958258979,0.008433423514860533
0.0077719502151,0.00756388995796,0.00766794988886,708058.0,0.00020806025713999976,-0.00010400032624000022,0.007964213378729998,0.000426579668231067,0.00982677005231,0.00777155021206,1015184.3333333334,671209.2857142857,0.00777155021206,0.00845231022686,0.00777155021206,0.00824845004827,0.008808153217865,0.008178265639527022
0.00766644999385,0.00766526022926,0.00790556985885,373395.0,0.00025908974931,0.00023911986499999902,0.0077816899865899986,0.00011913405812341129,0.00911497045308,0.00756388995796,813807.6666666666,637513.7142857143,0.00766794988886,0.0077719502151,0.00756388995796,0.00805931594223,0.00856786016375,0.008087367045968016
0.00790543016046,0.00790437031537,0.00872024986893,1010690.0,0.0008178493008000002,0.000814819708470001,0.008097923205546665,0.000551890994221407,0.00896024983376,0.00756388995796,697381.0,719107.0,0.00790556985885,0.00766644999385,0.00766526022926,0.008103691972794,0.008464229106904999,0.008298327986955345
0.00871660001576,0.00871440954506,0.0088437795639,302715.0,0.00025304034353000084,0.0001271795481399985,0.008489866430559998,0.0005097712812317917,0.00890757981688,0.00756388995796,562266.6666666666,735738.8571428572,0.00872024986893,0.00790543016046,0.00790437031537,0.00818181987852,0.00843709902838,0.00848014517927023
0.00884694978595,0.00871603004634,0.00873874966055,225068.0,0.0001357896253500017,-0.00010820012539999868,0.008767593031126666,6.662470566035948e-05,0.00896744988859,0.00756388995796,512824.3333333333,708203.0,0.0088437795639,0.00871660001576,0.00871440954506,0.008375259768218,0.00843453295529,0.008566346673030155
0.00874875020236,0.00873577967286,0.00878588017076,537916.0,0.00010321009904000131,3.712996839999941e-05,0.008789469798403332,5.2606883762568136e-05,0.00896744988859,0.00756388995796,355233.0,645401.7142857143,0.00873874966055,0.00884694978595,0.00871603004634,0.008598845824598,0.008423647936434,0.00863952450560677
0.00877515971661,0.00877350009978,0.00907076988369,1145350.0,0.00030617974697999886,0.00029561016708000085,0.008865133238333331,0.00017963892585723257,0.00896744988859,0.00756388995796,636111.3333333334,614741.7142857143,0.00878588017076,0.00874875020236,0.00873577967286,0.008831885829566,0.008445600885898,0.008783272964967849
0.00906718987972,0.00906246993691,0.0091980304569,940998.0,0.00020651984960000022,0.0001308405771800001,0.009018226837116665,0.00021103919872513855,0.00907967984676,0.00756388995796,874754.6666666666,648018.8571428572,0.00907076988369,0.00877515971661,0.00877350009978,0.008927441947160001,0.008515566959977,0.008921525462278566
0.00919227022678,0.00878011994064,0.00878011994064,701874.0,0.0004241801798300013,-0.0004121502861400006,0.009016306760409999,0.00021421245003046924,0.00926898978651,0.00766526022926,929407.3333333334,694944.4285714285,0.0091980304569,0.00906718987972,0.00906246993691,0.008914710022507998,0.008548264950513999,0.008874390288399044
0.00877583958209,0.00850289035589,0.00851214956492,494280.0,0.00027294922619999946,-0.00026369001717000025,0.008830099987486665,0.0003456611828188615,0.00926898978651,0.00790437031537,712384.0,621171.5714285715,0.00878011994064,0.00919227022678,0.00878011994064,0.008869390003381999,0.0086223248858,0.008753643380572697
0.00851505994797,0.00826399028301,0.00829986017197,255991.0,0.00025286991149000085,-0.00021519977599999962,0.008530709892509999,0.00024066725093111044,0.00926898978651,0.00850289035589,484048.3333333333,614496.7142857143,0.00851214956492,0.00877583958209,0.00850289035589,0.008772186003624,0.008685515914111,0.008602382311038465
0.00829900987446,0.008270570077,0.00860975962132,199412.0,0.0004303595051199996,0.00031074974686,0.00847392311940333,0.0001584467198439203,0.00926898978651,0.00826399028301,316561.0,610831.5714285715,0.00829986017197,0.00851505994797,0.00826399028301,0.00867998395115,0.008755934890357999,0.008604841414465644
0.00861224997789,0.00816165003926,0.00819442979991,372548.0,0.0004613101482300007,-0.00041782017797999983,0.008368016531066667,0.00021589044004288076,0.00926898978651,0.00826399028301,275983.6666666667,587207.5714285715,0.00860975962132,0.00829900987446,0.008270570077,0.008479263819752,0.008703352883456,0.008468037542947096
0.00819255039096,0.00813919026405,0.00815889984369,636679.0,0.00015984941274000027,-3.36505472699998e-05,0.008321029754973333,0.00025067767399088083,0.00926898978651,0.00816165003926,402879.6666666667,514540.28571428574,0.00819442979991,0.00861224997789,0.00816165003926,0.008355019800362,0.008634864911435,0.008364991643194732
0.00816018041223,0.00788138993084,0.00794881954789,409098.0,0.00028188992291999955,-0.0002113608643399996,0.008100716397163333,0.00013274066468654057,0.00926898978651,0.00813919026405,472775.0,438554.5714285714,0.00815889984369,0.00819255039096,0.00813919026405,0.008242353796956,0.008555871900169,0.008226267611426488
0.00795520003885,0.00794257968664,0.00800978019834,246608.0,7.112044840999927e-05,5.4580159489999586e-05,0.008039166529973331,0.00010807913783798452,0.00920430012047,0.00788138993084,430795.0,373516.5714285714,0.00794881954789,0.00816018041223,0.00788138993084,0.008184337802230001,0.008478261902927001,0.008154105140397659
